,ID,User,Created At,Fav Count,GEO,RE Count,Text
404,986717886386397184,Dharam1925,2018-04-18 21:27:31,0,,25,RT @BulbulGarima: The difference between stupidity and genius is that genius has its limits. This quote is pointed towards congress that is…
405,986717884582735872,rightlyaligned,2018-04-18 21:27:30,0,,37,"RT @CHIZMAGA: If Comey didn’t think the Memos he leaked were Classified, why admit to Congress that you leaked in the first place if no Law…"
406,986717884448636928,MyShareWon,2018-04-18 21:27:30,0,,314,"RT @RepMattGaetz: ""I don't think it would be wise to limit the President's ability to hire and fire members of the Executive Branch, but I…"
407,986717882376531968,LunaLuvgood2017,2018-04-18 21:27:30,0,,168,RT @TrinityResists: @StormResist @AynRandPaulRyan @B52Malmet @MrScottLads @wesley_jordan @KellieResists @TheSWPrincess @ProudResister @1War…
408,986717881881759745,gnimie,2018-04-18 21:27:30,0,,1907,RT @MarkWarner: Wow. This study is a bombshell. Congress needs to pass the #HonestAds Act so we can start to get a handle on this. https://…
409,986717881869225984,NancyJCR10,2018-04-18 21:27:30,0,,19424,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
410,986717881269448706,HelenGym2015,2018-04-18 21:27:29,0,,1,"Grateful that @emilyslist celebrates municipal as well as state races. Our local leaders are more diverse, more fem… https://t.co/9TxiDQOuRE"
411,986717878069157888,Vi44,2018-04-18 21:27:29,0,,730,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
412,986717876642983936,richard_ahne15,2018-04-18 21:27:28,0,,2,RT @OscarTRamirez: Excited to see so many #Latinas rally around @ASLforCongress. Antoinette has been a fighter for the underdog all her lif…
413,986717876454330368,stevenmazie,2018-04-18 21:27:28,1,,0,@espinsegall Kagan and maybe others may prefer Congress to do that.
414,986717876403961857,PutinLoveBoobs,2018-04-18 21:27:28,0,,0,"@seanhannity The only AG to ever face a contempt motion by congress (for failing to turn over documents) claims ""..… https://t.co/BKEc25Qv3m"
415,986717871760990208,Paintking,2018-04-18 21:27:27,0,,106,"RT @MAGANinaJo: AZ District 8, Vote DEBBIE LESKO on April 24

Dems have vowed to reverse tax cuts if they win in November, so let’s make su…"
416,986717871429517313,catwagoner,2018-04-18 21:27:27,0,,19424,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
417,986717870443909123,IngolfKleppe,2018-04-18 21:27:27,0,,19424,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
418,986717868904669184,MariaYes2trump,2018-04-18 21:27:26,0,,105,RT @5Strat: Rosenstein is having big problems. Congress is demanding he be removed from all Investigations involving FISA or the DOJ IG. Th…
419,986717867692511232,bruce79038687,2018-04-18 21:27:26,0,,99,"RT @HarleyRouda: A defining moment.

It’s sad that members of Congress would prefer to retire than honor their Congressional oath.

For tho…"
420,986717865985404928,bladesout2011,2018-04-18 21:27:26,0,,2,RT @frysbaby: @JeffFlake @waitwait @NPR I hate Putin but LOVE LOVE LOVE PRESIDENT TRUMP. There am I now considered a credible American citi…
421,986717865146568704,gladbutterfly,2018-04-18 21:27:26,0,,1,RT @Plantflowes: Not Congress it's a few idiots in Congress who won't be returning https://t.co/YPlr91epHg
422,986717862264963072,freezedriedmule,2018-04-18 21:27:25,0,,933,"RT @SandraTXAS: If paying hookers and porn stars with private money warrants FBI raid

What does members of congress paying off harassment…"
423,986717862080507905,Amer3li_Ye,2018-04-18 21:27:25,0,,6,"RT @teddy_cat1: Dear Americans, We're in our 4th year of war on #Yemen, the poorest nation in the Middle East. Yemen did nothing to deserve…"
424,986717861841457152,ibanut,2018-04-18 21:27:25,0,,5790,"RT @RepAdamSchiff: By pardoning Scooter Libby, President Trump signaled he could use the pardon to shield himself and those who remain loya…"
425,986717861677817858,horton_niko,2018-04-18 21:27:25,0,,2406,"RT @brhodes: In total flip, GOP is now for: direct diplomacy with North Korea; State nominee not informing Congress about it; strikes on As…"
426,986717860931231745,mrdovie,2018-04-18 21:27:25,0,,933,"RT @SandraTXAS: If paying hookers and porn stars with private money warrants FBI raid

What does members of congress paying off harassment…"
427,986717855960981504,WebOften,2018-04-18 21:27:23,0,,1,"RT @WebOften: @PixMichelle I'm in same position. Also, now that you are above 5k: please help spread word about next special GENERAL ELECTI…"
428,986717852651671554,Peter_BBB,2018-04-18 21:27:23,0,,22,"RT @DFBHarvard: It's Not Over Because Democrats &amp; RINOs Can't Curb Their Spending.

If Democrats retake Congress Taxes Will GO UP!

#NoMore…"
429,986717852190244865,Christi58bn,2018-04-18 21:27:22,0,,118,RT @RepBarbaraLee: EPA Administrator Scott Pruitt’s actions are disgraceful. He has set a new low for unethical behavior &amp; abuse of taxpaye…
430,986717849166069760,Mistress1Chloe,2018-04-18 21:27:22,0,,4,RT @TerryBlack192: If you hated SESTA get ready! Congress is now working on the “End Banking For Human Traffickers Act” HR 2219 and S 2080.…
431,986717847903784961,arailroadguy,2018-04-18 21:27:21,0,,199,"RT @BreakingNLive: BREAKING: 11 members of Congress have asked AG Jeff Sessions, FBI Director Chris Wray, and US attorney John Huber to con…"
432,986717847664627712,snippe295_kay,2018-04-18 21:27:21,0,,737,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
433,986717846507057152,MagiciansWheel,2018-04-18 21:27:21,0,,3502,"RT @RealSaavedra: #BREAKING: 11 members of Congress have asked AG Jeff Sessions, FBI Director Chris Wray, and US attorney John Huber to con…"
434,986717843256463360,AlyceBurkhammer,2018-04-18 21:27:20,0,,0,"""Calif. Republican and Allies Want Renewed Immigration Fight"" by THE ASSOCIATED PRESS via NYT https://t.co/qQeOuWltpN"
435,986717839372382208,ANTlGOPMVMT,2018-04-18 21:27:19,0,,2,RT @ANTITRUMPMVMT: McConnell slams door on Mueller protection bill https://t.co/WZMkxFefRA
436,986717836453101569,AZAPACHE2009,2018-04-18 21:27:19,0,,0,"This reason to impeach Pres Trump cuz the exposure of @BarackObama using intel on all forms on congress and senate,… https://t.co/zzRa2g3ITZ"
437,986717830656724992,rkfatheree,2018-04-18 21:27:17,0,,0,@jessphoenix2018 @morganarae Those of us who live in DC know only too well what it’s like to have Congress discrimi… https://t.co/C8LH9LHHk3
438,986717830035865600,Crabb90,2018-04-18 21:27:17,0,,3502,"RT @RealSaavedra: #BREAKING: 11 members of Congress have asked AG Jeff Sessions, FBI Director Chris Wray, and US attorney John Huber to con…"
439,986717829599842306,akpate1,2018-04-18 21:27:17,0,,3502,"RT @RealSaavedra: #BREAKING: 11 members of Congress have asked AG Jeff Sessions, FBI Director Chris Wray, and US attorney John Huber to con…"
440,986717829562032133,BalelBauer,2018-04-18 21:27:17,0,,38,"RT @AltUSPressSec: “Congress shall make no law... abridging the freedom of speech, or of the press; or the right of the people peaceably to…"
441,986717829473894400,GGDOVE,2018-04-18 21:27:17,0,,3502,"RT @RealSaavedra: #BREAKING: 11 members of Congress have asked AG Jeff Sessions, FBI Director Chris Wray, and US attorney John Huber to con…"
442,986717827775295493,nails3791,2018-04-18 21:27:17,0,,791,"RT @kwilli1046: James Comey leaks classified info, lies to Congress under oath, allows the #FBI to be weaponized &amp; lets Hillary go free und…"
443,986717825367707648,shante_away,2018-04-18 21:27:16,0,,158,"RT @bourgeoisalien: This is money we paid. Money taken out of our checks each week, yet 233 members of Congress voted to steal Social Secur…"
444,986717825271320577,xsrgys,2018-04-18 21:27:16,0,,2,RT @politialyc: @SLSmith000 @SueGlashauser Exactly the leader of a US intelligence agency meeting with hostile powers in secret at directio…
445,986717824726065152,peggyodomyahoo1,2018-04-18 21:27:16,0,,33,"RT @Reuters: Senators urge ouster of EPA's Pruitt, office probes pricey booth https://t.co/zmcP6WuBAU"
446,986717821357969409,aduanebrown,2018-04-18 21:27:15,0,,203,"RT @Kredo0: Here is the criminal referral sent today by Congress to the DOJ demanding charges against Comey, Clinton, Lynch, McCabe, other…"
447,986717821072756736,choc_lit1,2018-04-18 21:27:15,0,,19424,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
448,986717820603043841,drc573,2018-04-18 21:27:15,0,,10,"RT @RepDonBeyer: Many of these investigations are of matters that first emerged months ago, but many of Pruitt's worst scandals have only c…"
449,986717819847958528,Frostman2009,2018-04-18 21:27:15,0,,191,"RT @OfficeOfMike: BREAKING: 11 Members Of Congress Call For Criminal Investigation Into Comey, Hillary, Lynch and some others."
450,986717818216427520,Chris197112,2018-04-18 21:27:14,0,,414,"RT @OliverMcGee: U.S. air strikes on Syria was ""vital national security interests"" of America in preventing future chemical weapons attacks…"
451,986717816236605440,janglen82,2018-04-18 21:27:14,0,,6,"RT @SecretarySonny: Good dialogue with House Ag Approps this afternoon, talking about a variety of issues. Talked @USDA budget, trade conce…"
452,986717813854351360,KenDiesel,2018-04-18 21:27:13,0,,166,RT @CattHarmony: It's about time to get this party started: 11 members of Congress call for criminal investigation into multiple members of…
453,986717812587679744,peaceandteachin,2018-04-18 21:27:13,0,,5790,"RT @RepAdamSchiff: By pardoning Scooter Libby, President Trump signaled he could use the pardon to shield himself and those who remain loya…"
454,986717808846237697,shinerjay,2018-04-18 21:27:12,0,,4596,"RT @funder: McConnell slams door on Mueller protection bill: 'We'll not be having this on the floor of the Senate.' Until now, this traitor…"
455,986717807017676801,LouisianaTimes,2018-04-18 21:27:12,0,,182,RT @SteveSGoddard: It has been thirty years since @NASA's James Hansen started the global warming scam. Read this blog post to see just how…
456,986717805964767233,TrixieConQueso,2018-04-18 21:27:11,0,,1,"RT @LGBTQButtons: Today's post of @LGBTQbuttons from the 2018 election comes to us from Albuquerque City Councilmember @PatDavisNM, an out…"
457,986717803024670725,rnlisa64,2018-04-18 21:27:11,0,,191,"RT @OfficeOfMike: BREAKING: 11 Members Of Congress Call For Criminal Investigation Into Comey, Hillary, Lynch and some others."
458,986717801665781760,davemcwatters,2018-04-18 21:27:10,0,,33,RT @SammyNavarro63: Please no more false threat against the swamp creatures. It's time for action against them. If you don't make an exampl…
459,986717801300873219,vappcc,2018-04-18 21:27:10,0,,82,"RT @OpIndia_com: Karnataka Youth Congress leaders submit mass resignation in a dispute over ticket distribution
https://t.co/WE8yVgCu93"
460,986717799287545857,J_Fuchs_,2018-04-18 21:27:10,0,,19424,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
461,986717799216107521,Foxrun89,2018-04-18 21:27:10,0,,26,RT @BetsyRaderOH: Big news--The Cook Political Report moved the rating for #OH14 in our favor this morning! Our campaign is gaining momentu…
462,986717796200464385,rachel_maria65,2018-04-18 21:27:09,0,,653,"RT @DrMann4Congress: I'm Dr. Christine Eady Mann, Democrat for Congress #TX31
I have fought for my patients for two decades and once electe…"
463,986717796183756800,ibaluch,2018-04-18 21:27:09,0,,3,"RT @FIATA2018: Mark your diaries for @FIATA2018 #WorldCongress 2018, which will be held in Delhi in India from September 26th to 29th
(@Fia…"
464,986717795701403649,jennifer_spreng,2018-04-18 21:27:09,0,,0,@NathanielMSmith @asymmetricinfo @RadioFreeTom @JeffFlake He actually wrote a bill that he was very active on and t… https://t.co/UExEa5n06p
465,986717795097473024,kd4wov,2018-04-18 21:27:09,0,,1196,"RT @LouDobbs: Crooked Comey- leaks classified memos &amp; lies to Congress, then calls @realDonaldTrump “not normal,” objecting to the Presiden…"
466,986717794011054080,MaddoxMags,2018-04-18 21:27:09,0,,933,"RT @SandraTXAS: If paying hookers and porn stars with private money warrants FBI raid

What does members of congress paying off harassment…"
467,986717791406477312,JohnBhrn,2018-04-18 21:27:08,0,,4,"RT @chief_tribal: 17/ April 16, 2006

Com. K. P. Valsan Municipal Chairman of Chavakkad was killed by IUML &amp; Congress goons as they unleash…"
468,986717789850406912,lkclaus,2018-04-18 21:27:08,0,,737,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
469,986717788126445568,mmmonr22,2018-04-18 21:27:07,0,,19424,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
470,986717784771088384,melisheath,2018-04-18 21:27:06,0,,737,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
471,986717784250953729,JaniceAFrank1,2018-04-18 21:27:06,0,,1856,"RT @TomFitton: Congress is providing zero oversight of out of control Mueller investigation created by an illegal leak by James Comey, who…"
472,986717781956718592,EddyOrt15801504,2018-04-18 21:27:06,0,,53,"RT @WomenforTrump: #WomenforTrump is proud to endorse @RepHagan for Congress in #OH16! 

✅Strong conservative w/a proven track record fight…"
473,986717781746954240,KarenBRubin,2018-04-18 21:27:06,0,,54,RT @BrennanCenter: There are signs the political system is creakily moving into gear to protect the investigation of Russia’s interference…
474,986717779066851328,doutingthomas1,2018-04-18 21:27:05,0,,165,"RT @TT45Pac: ⚡️💣BREAKING: Congress just asked DOJ/FBI to INVESTIGATE
 
Comey
Page
Strzok
Hillary
Lynch
Yates
Boente
McCabe

👇👇👇
https://t.c…"
475,986717777510645760,flodin_thomas,2018-04-18 21:27:05,0,,2,"RT @RhondaGiannell1: WE MUST STOP THIS FROM HAPPENING.
PLEASE AMERICANS STOP KILLING little 
Babies. ITS INHUMAN. WHAT YOUR DOING!!
NO MORE…"
476,986717775799439360,LelaLoreana,2018-04-18 21:27:04,0,,122,"RT @PiperPerabo: Busy? 👩🏼‍🏭👩🏾‍🚀 Hands full? 🤱🏽🏋🏼‍♂️ but want your #Congress memeber to know you want to #ProtectMueller

Text MUELLER to 21…"
477,986717775430287360,michael_w_busch,2018-04-18 21:27:04,1,,1,@nkjemisin And Congress continues to not act on the comprehensive federal aid proposal for Puerto Rico that Rep.… https://t.co/TNJxLz8Lyv
478,986717775149314048,gahome1,2018-04-18 21:27:04,0,,121,"RT @consmover: 🚨 #BREAKING: Members Of Congress Call For Criminal Investigation Into Comey, Hillary, Lynch🚨

#LockThemAllUp
#ComeyForPrison…"
479,986717774251773952,1flwpbmll,2018-04-18 21:27:04,0,,1,RT @MTGirl4Good: 🚨 Reminder to call Congress to vote against the farm bill. 🚨 https://t.co/P4ACq4RlkP
480,986717773580582913,elmowuxx5,2018-04-18 21:27:04,0,,5790,"RT @RepAdamSchiff: By pardoning Scooter Libby, President Trump signaled he could use the pardon to shield himself and those who remain loya…"
481,986717772720717824,y2knews,2018-04-18 21:27:04,0,,6,RT @dmzveteran: @WorldWar2Salute #newsmedia * DMZ Veteran Urges Bi-Partisan Support for Final Salute to World War II Medal of Honor Recipie…
482,986717772158775296,TrgdyAnn,2018-04-18 21:27:03,0,,38,"RT @AltUSPressSec: “Congress shall make no law... abridging the freedom of speech, or of the press; or the right of the people peaceably to…"
483,986717771873452032,EmTheBold,2018-04-18 21:27:03,0,,0,"@usacsmret It sounds like their arguments are ""letter of the law"" legal (as far as foia is concerned).

Absolutely… https://t.co/Ke6HhFHI5b"
484,986717771273715712,BigDogg365,2018-04-18 21:27:03,0,,164,"RT @NBCPolitics: Schiff intros bill to stop ""abuse of presidential pardons"":

“At a time of constitutional peril, it is incumbent on the Co…"
485,986717771227697152,peggyodomyahoo1,2018-04-18 21:27:03,0,,75,RT @TheDemocrats: Trump promised to eliminate the trade deficit. But the #GOPTaxScam that Trump and Republicans rammed through Congress is…
486,986717770887950338,4030lisa,2018-04-18 21:27:03,0,,1,RT @SevaUT: People seem surprised at Rohrabacher's ignorance of the Balkans. Have you forgotten that last year this man grilled NASA about…
487,986717770523070466,passion_4truth,2018-04-18 21:27:03,0,,222,"RT @TheLastRefuge2: Congress Sends Criminal Referral To Sessions, Wray and Prosecutor Huber… https://t.co/JR8uAKVRJd https://t.co/GRLbmic4ic"
488,986717767922483200,xx_Symmetry,2018-04-18 21:27:02,0,,19424,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
489,986717764403507200,DBezet1,2018-04-18 21:27:02,0,,6,RT @ANTITRUMPMVMT: Dozens of senators sign resolution urging ouster of EPA's Pruitt https://t.co/At5XkEyE4W
490,986717763833081860,BryonnyM,2018-04-18 21:27:01,0,,38,RT @CattHarmony: It is extremely concerning that our Congress members have been so negligent with network/information securities. This show…
491,986717763820453890,hinck07,2018-04-18 21:27:01,0,,3502,"RT @RealSaavedra: #BREAKING: 11 members of Congress have asked AG Jeff Sessions, FBI Director Chris Wray, and US attorney John Huber to con…"
492,986717760624451589,charmelIkahee,2018-04-18 21:27:01,0,,19424,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
493,986717759617855488,schestowitz,2018-04-18 21:27:00,0,,1,"RT @schestowitz: @SenSanders ""We turn now to look at America’s staggering opioid epidemic, the secretive family making billions from the cr…"
494,986717758099509249,SomeLiberalDude,2018-04-18 21:27:00,0,,0,@MichaelDelSesto @realDonaldTrump @AbeShinzo @JPN_PMO @WhiteHouse @StateDept You're aware that not even the GOP Con… https://t.co/vYKYcLYuaF
495,986717758099480583,TrumpistanWatch,2018-04-18 21:27:00,0,,0,"Thug life: Sinclair Broadcasting bros donate to @GregForMontana, also known as the asshole who bodyslammed a report… https://t.co/SBAZpxaRbt"
496,986717757759614976,PeonRevolt,2018-04-18 21:27:00,0,,3502,"RT @RealSaavedra: #BREAKING: 11 members of Congress have asked AG Jeff Sessions, FBI Director Chris Wray, and US attorney John Huber to con…"
497,986717757172400129,ChurchesforMEP,2018-04-18 21:27:00,0,,0,Sign our #ActionAlert and tell Congress to support the right of Gazans to peacefully protest. Let your Congressiona… https://t.co/84HlFpuKG6
498,986717756618919936,FCNL,2018-04-18 21:27:00,1,,1,"#Diplomacy is working with #NorthKorea, but there's a long road ahead. Congress and the president must make it abso… https://t.co/5pXUKrz3Rt"
499,986717756589592578,Dangchick1,2018-04-18 21:27:00,0,,19424,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
500,986717756379811843,Deolddog,2018-04-18 21:27:00,0,,21738,RT @realDonaldTrump: Barney Frank looked disgusting--nipples protruding--in his blue shirt before Congress. Very very disrespectful.
501,986717755733827584,Lilobri,2018-04-18 21:26:59,0,,19424,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
502,986717754765004802,ekospor,2018-04-18 21:26:59,0,,0,"6th International Congress on Sport Sciences Research and Technology Support
Submission Deadline:  May 2, 2018… https://t.co/DPNLTe62zz"
503,986717754400149505,FarkedAgain,2018-04-18 21:26:59,0,,223,"RT @TheLastRefuge2: Congress Sends Criminal Referral To Sessions, Wray and Prosecutor Huber… https://t.co/JR8uAKVRJd https://t.co/GRLbmic4ic"
504,986717752483287040,days5691,2018-04-18 21:26:59,0,,27,"RT @ElectLamb: Greg Pence has a big spending problem. In Q1, he spent $208,821 more than he raised! He’ll do the same thing with your tax d…"
505,986717752193961984,MadelyneRants,2018-04-18 21:26:59,0,,35,"RT @scorpio292u: One conversation can have a profound effect on a Voter!

  🏄‍♀️ #RideWithHarley 🏄 

  Come 📞Phone Bank 📞 

          💥TONI…"
506,986717751665311744,DMMConsult_bot,2018-04-18 21:26:58,0,,1,RT @WashTimes: White House slams report that Mattis urged Trump to ask Congress to approve Syria strikes https://t.co/BIHwKZSHYJ
507,986717750235226112,WashTimes,2018-04-18 21:26:58,0,,1,White House slams report that Mattis urged Trump to ask Congress to approve Syria strikes https://t.co/BIHwKZSHYJ
508,986717749857669120,frandunn71,2018-04-18 21:26:58,0,,0,"Pruit is one SICK SON OF A BITCH! Must be way for medical dismissal! Really paranoid, sick jerk! Escort him out! An… https://t.co/SnFIxdudn4"
509,986717747844272128,agrawalneha251,2018-04-18 21:26:58,0,,0,@amrishgautam7 @ippatel Asaram Bapu Ji slammed Congress for anti-Hindu work. Thus conspiracy against Him. #बापूजी_निर्दोष_हैं
510,986717746741301250,wierddeer,2018-04-18 21:26:57,0,,933,"RT @SandraTXAS: If paying hookers and porn stars with private money warrants FBI raid

What does members of congress paying off harassment…"
511,986717746380468224,important_talk,2018-04-18 21:26:57,0,,402,"RT @muglikar_: 2014: Modi starts financial inclusion programme 4 which Congress had nationalized banks decades ago

2016: Fights black mone…"
512,986717742609960961,SadOldBint,2018-04-18 21:26:56,0,,5790,"RT @RepAdamSchiff: By pardoning Scooter Libby, President Trump signaled he could use the pardon to shield himself and those who remain loya…"
513,986717740160307200,Ch4ch4Martelly,2018-04-18 21:26:56,0,,177,RT @Ldaught2: As if....Obama didn’t divide the racial lines enough in America along comes this BUFFOON thinking he can win the presidency 🙄…
514,986717738738638848,wbtegra,2018-04-18 21:26:55,0,,324,"RT @nedprice: CIA, since 1980, has had a legal requirement to keep Congress ""fully and currently informed"" of its activities. But the CIA D…"
515,986717734439448576,Cartagena1953,2018-04-18 21:26:54,0,,737,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
516,986717733848014848,annejowrites,2018-04-18 21:26:54,0,,55,"RT @sethmoulton: Secretary Mattis is right: Congress has the power—as elected representatives of the people—to declare war.
 
Not the presi…"
517,986717732107206657,PantherAlyxx,2018-04-18 21:26:54,0,,19425,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
518,986717729913622528,gulshaniyer,2018-04-18 21:26:53,0,,0,https://t.co/yCm3zAjzgj watch what you say pm ji https://t.co/DMFMrfjYGE
519,986717728563171328,EdJarring,2018-04-18 21:26:53,0,,2150,RT @TheDemCoalition: The treasonous @GOP Senate leader refused to allow information to go public about the #TrumpRussia scandal during the…
520,986717728185692160,MadelyneRants,2018-04-18 21:26:53,0,,63,"RT @00Luie00: #PostcardsForPrimaries 
Proud to support

Michael Devito
Democrat running for US Congress #NY11 

Primary election is Tues, J…"
521,986717726163914752,JonBrentCurry,2018-04-18 21:26:52,0,,1631,"RT @timkaine: Why do we require Congress rather than the Executive to start war?

“[M]onarchs will often make war when their nations are to…"
522,986717724884774912,doclounz,2018-04-18 21:26:52,0,,0,@seanhannity Can somebody who is actively in contempt of congress run for office? Just askin...
523,986717724876427264,pfischer,2018-04-18 21:26:52,0,,19425,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
524,986717724544925697,LynneCamp4,2018-04-18 21:26:52,0,,6812,RT @RepSwalwell: We cannot allow #Syria’s use of chemical weapons. We also cannot allow an unhinged (or hinged) President to unilaterally t…
525,986717719897825280,coolergate,2018-04-18 21:26:51,0,,0,"Congress ""Operational Excellence"" - Section C: “How technology Enables OpEx” https://t.co/ipqiuQaz23… https://t.co/aWajvvEXbv"
526,986717718140289024,JimMinshall,2018-04-18 21:26:50,0,,289,"RT @RealSaavedra: #BREAKING: Members Of Congress Call For Criminal Investigation Into Comey, Hillary, Lynch https://t.co/J1uHf2wqvP"
527,986717714516504579,PrivateSector45,2018-04-18 21:26:50,0,,1589,"RT @CHIZMAGA: Wait a damn minute...

Rod Rosenstein in his letter to Congress today, said he can’t release the Comey Memos yet because they…"
528,986717714013028352,Harper04138060,2018-04-18 21:26:50,0,,203,"RT @Kredo0: Here is the criminal referral sent today by Congress to the DOJ demanding charges against Comey, Clinton, Lynch, McCabe, other…"
529,986717711739904000,TheTruthArtists,2018-04-18 21:26:49,0,,0,"Congress Demands Criminal Probe of Comey, Clinton, Lynch, McCabe https://t.co/MiXmVTdmhj"
530,986717708468310016,schestowitz,2018-04-18 21:26:48,4,,1,"@SenSanders ""We turn now to look at America’s staggering opioid epidemic, the secretive family making billions from… https://t.co/R1VLeSbjxw"
531,986717708149501952,Irish0820,2018-04-18 21:26:48,0,,9,RT @dcexaminer: Shock poll shows Ted Cruz's Democratic challenger is within 3 points https://t.co/OVSm60WJx7 https://t.co/IaLREc8zeq
532,986717706937249792,mac_619,2018-04-18 21:26:48,0,,0,@jackiew_consv @Larell718 @AstroDork2pt0 @ShaneGoldmacher Also congress passed sanctions almost unanimously that th… https://t.co/M5OZwSzXvt
533,986717706501197825,hinkleystomp,2018-04-18 21:26:48,0,,19425,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
534,986717706270461953,macm6970,2018-04-18 21:26:48,0,,4596,"RT @funder: McConnell slams door on Mueller protection bill: 'We'll not be having this on the floor of the Senate.' Until now, this traitor…"
535,986717704919764992,curmudgeon_jed,2018-04-18 21:26:47,0,,455,"RT @DFBHarvard: Our Federal Government will be out of control If Democrats take Congress this Fall. They will:

Raise Taxes
Raise Domestic…"
536,986717703166615552,LynnMagoo,2018-04-18 21:26:47,0,,0,@DeplorableD71 @usedtobeafreer @CarolynMcClarn1 @realDonaldTrump The passage was a bill proposed to congress. She u… https://t.co/AkbunddVKm
537,986717702382211072,Daniel962R,2018-04-18 21:26:47,0,,315,RT @waltb31: .@StephMillerShow @MalcolmNance The reason why @SenateMajLdr McConnell and @SpeakerRyan have been helping Trump and Russia fro…
538,986717701732229121,sdgustaf,2018-04-18 21:26:47,0,,2302,RT @TomFitton: Raid targeting @RealDonaldTrump's lawyer is a dramatic illustration of why the Mueller op needs to be shut down! Congress is…
539,986717700800983040,CalifSchinker,2018-04-18 21:26:46,0,,197,"RT @WiredSources: JUST IN: Eric Holder, known for being only AG in history to be held in contempt of congress, tells MSNBC he’s considering…"
540,986717700729819138,APA_ATL,2018-04-18 21:26:46,0,,2,"RT @PayNews: Attend two days of exclusive industry-led workshops and general sessions, all without leaving the office while earning up to 1…"
541,986717700436115456,KimJHoward,2018-04-18 21:26:46,0,,737,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
542,986717698464731136,Colorunner7,2018-04-18 21:26:46,0,,19425,"RT @RepAdamSchiff: When the dark chapter of the Trump presidency is written in the history books, the harshest criticism will be reserved f…"
543,986717698158575616,computerbugg,2018-04-18 21:26:46,0,,167,RT @hiral4congress: Thanks for having me on the podcast! I am fighting to change Washington so that Congress looks out for Arizona families…
544,986717693704376321,Holly2360,2018-04-18 21:26:45,0,,3502,"RT @RealSaavedra: #BREAKING: 11 members of Congress have asked AG Jeff Sessions, FBI Director Chris Wray, and US attorney John Huber to con…"
545,986717692244713473,TaggartNancy,2018-04-18 21:26:44,0,,137,RT @politicususa: 170 Members Of Congress Sign Resolution Demanding Scott Pruitt Resign https://t.co/d5HbceL986 via @politicususa #Pruitt
546,986717691170914309,ExGOPKathyCroft,2018-04-18 21:26:44,0,,137,RT @politicususa: 170 Members Of Congress Sign Resolution Demanding Scott Pruitt Resign https://t.co/d5HbceL986 via @politicususa #Pruitt
547,986717685684850690,DalaiNoDrama,2018-04-18 21:26:43,0,,737,"RT @SenGillibrand: The second largest blackout in world history, on U.S. soil. Our fellow Americans in Puerto Rico are facing a crisis, and…"
548,986717682925015041,sandandsea2017,2018-04-18 21:26:42,0,,49,"RT @antischool_ftw: Full Letter Congress sent to Jeff Sessions, Chris Wray, &amp; John Huber. They refer James Comey, Hillary Clinton, Lynch, M…"
549,986717681725464576,melwomack,2018-04-18 21:26:42,0,,137,RT @politicususa: 170 Members Of Congress Sign Resolution Demanding Scott Pruitt Resign https://t.co/d5HbceL986 via @politicususa #Pruitt
550,986717679829467136,NationHind,2018-04-18 21:26:41,0,,0,@Sidbakaria @GauravMuniyal 8. A woman working as a domestic help at a Congress MP’s residence in New Delhi has accu… https://t.co/2P4r7gRMgp
551,986717679107977216,n7cpu1,2018-04-18 21:26:41,0,,13,RT @RedNationRising: This is kind of stupid. We don't need more children voting - we already have enough children voting in Congress. https…
