,ID,User,Created At,GEO,Fav Count,RE Count,Text,pscore
186,9.38888e+17,,12/7/2017 16:49,,0,0,Bankrupt Toys R Us can pay executives millions of dollars in... - http://tinyurl.com/ycpmqhmb # potus # scotus # cake # wapo # media # fakenews # golf # nfl # nba # tennis # futbol # soccer # worldcup # olympics # sk # bromance # trumpputin # movies # film # congress # antifa # whitesupremacy # sf #,-4.0
187,9.38888e+17,,12/7/2017 16:47,,0,0,House just passed a temporary budget fix. It avoids a government shut down and funds government until December 22nd. It now goes to the Senate. # Congress,-1.0
188,9.38888e+17,,12/7/2017 16:47,,0,0,# AngelaMerkel # Germany # Congress http://rtw24.com/el-congreso-socialdemocrata-aleman-decide-una-eventual-alianza-con-merkel/ â¦,0.0
189,9.38888e+17,,12/7/2017 16:47,,0,1,House just passed a temporary budget fix. It avoids a government shut down and funds government until December 22nd. It now goes to the Senate. # Congress,-1.0
190,9.38887e+17,,12/7/2017 16:44,,143,73,The majority of Americans -- 3 out of 4 -- think # Congress should investigate sexual harassment charges against # POTUSTrump https://poll.qu.edu/national/release-detail?ReleaseID=2505 â¦pic.twitter.com/4ilHnNlEtv,-5.0
191,9.38886e+17,,12/7/2017 16:40,,3,3,# SmartDissent is a Database tracking actions by # Trump & # Congress sorted by topic. See our # VotingRights page: http://smartdissent.com/tags/voting-rights â¦ # VoterSuppression # VoterFraud # VoterID # ElectionDay # ElectoralCollege # Gerrymanderingpic.twitter.com/dDOeBYFDXC,0.0
192,9.38886e+17,,12/7/2017 16:39,,0,0,"California wildfires: Nearly 200,000 flee amid new blaze - http://tinyurl.com/y7ofsm6y # trump # putin # russia # investigation # transgender # gays # congress # wapo # latimes # nytimes # thehill # nyc # miami # mexico # hawaii # japan # india # france # parisaccord # unitedkingdom # crickpic.twitter.com/lfmI2kJYs4",0.0
193,9.38886e+17,,12/7/2017 16:39,,11,2,The topic should be NOT about illegal immigrants # DACA it should be passing the budget for Military & Veterans & the American people. # Congress pull your heads out of your butts!,-3.0
194,9.38885e+17,,12/7/2017 16:38,,0,0,"Um, taking away education tax credits = dumbing down society not lifting it up! What is wrong with # Congress do they read what they sign or not? https://twitter.com/RepLaHood/status/938868217740742656 â¦",-2.0
195,9.38885e+17,,12/7/2017 16:38,,0,0,"# PresidentTrump # MikePence - # Congress President Trump Meets with Schumer, Pence, Pelosi, Mattis, Ryan and McConnell in the Oval Office https://youtu.be/tL-MFFo2XA4?t=8 | # tcot # PJNET",0.0
196,9.38885e+17,,12/7/2017 16:37,,0,0,"Good riddance â Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ â¦ via @ ReadTheHornNews How many women did Franken hug, kiss, touch, fondled after his speech? He said he isn't resigning until 'the coming weeks'. Does he want another year of tenure?",7.0
197,9.38885e+17,,12/7/2017 16:36,,0,0,Surveillance Program Will Continue Without Congressional Approval (RTâº Fav) http://www.1clickdaily.com/3680932 # NationalIntelligence # UnitedStatesCongress # PrivacyOfTelecommunications # GlobalSurveillance # Congress # CentralIntelligenceAgency # Trump # surveillance # section70,2.0
198,9.38885e+17,,12/7/2017 16:35,,0,0,RT to urge # Congress to # fundCHIP & treat America's kids to good health care. http://bit.ly/1DF97Jr # CHIPworks,5.0
199,9.38884e+17,,12/7/2017 16:34,,0,0,# Congress trying to rush bill packed with pork for big # pharma before # Trump gets inhttps://tacticalinvestor.com/health-bill-packed-goodies-big-pharma/ â¦,2.0
200,9.38884e+17,,12/7/2017 16:32,,8,1,"Itâs time 4 # Congress to # RenewMIECHV! Chief Flynn of the @ MilwaukeePolice spoke abt the benefits of # homevisiting: higher reading levels, regular well-child visits, family economic self-sufficiency & more! http://bit.ly/2BeWvkt @ fox6now # MIECHVpic.twitter.com/TOwIf1Sl1O",2.0
201,9.38884e+17,,12/7/2017 16:32,,1,0,"I am only concerned about @ SenFranken accusers while he was in # Congress. I don't condone any of his ""groping"" but there are two different sets standards for private and public citizens. Why I support TX (R) Congress # revengeporn dude leaving. Just not cool - nude selfies period",1.0
202,9.38884e+17,,12/7/2017 16:30,,0,0,. @ TheLeadCNN When you talk about 'moral high-ground' on what basis would you expect even a mole-hill of elevation difference in # Congress ? Mike Rodgers may be right it's not political unless you're stupid enough to allow it within your membership.,-1.0
203,9.38884e+17,,12/7/2017 16:30,,8,8,"This is a celebration of a great friendship, commitment, of dedication to common values such as democracy. Without a doubt, # Congress has been a great support for our states. # Baltic flags were present at @ StateDept during soviet times, it matters - Solvita ÄboltiÅa ( # Latvia)pic.twitter.com/uDbCIZPWEH â at Rayburn House Office Building",17.0
204,9.38883e+17,,12/7/2017 16:30,,1,1,WHERE ARE THEY! # leaders # congress # wherearethey # godhelpus # heartach # love # peacepic.twitter.com/JLknnQUwDC,3.0
205,9.38883e+17,,12/7/2017 16:30,,0,0,RT to urge # Congress to # fundCHIP & treat America's kids to good health care. http://bit.ly/1D2DTd1 # CHIPworks,5.0
206,9.38883e+17,,12/7/2017 16:30,,0,0,RT to urge # Congress to # fundCHIP & treat America's kids to good health care. http://bit.ly/1wrTBfA # CHIPworks,5.0
207,9.38883e+17,,12/7/2017 16:29,,0,0,RT to urge # Congress to # fundCHIP & treat America's kids to good health care. http://bit.ly/1DF97Jr # CHIPworks,5.0
208,9.38883e+17,,12/7/2017 16:29,,0,0,Do you know how much stuff would get done in # congress if we just let # women run it for a term?https://twitter.com/morgfair/status/938852209382395905 â¦,0.0
209,9.38883e+17,,12/7/2017 16:28,,0,0,Tragedy at a # NewMexico high school... let's work harder to # EndGunViolence!! # Congress needs to pass # CommonSense # GunControlNOW!!http://abcnews.go.com/US/people-shot-mexico-high-school-police/story?id=51646326 â¦,-2.0
210,9.38883e+17,,12/7/2017 16:28,,0,0,I support Comprehensive Immigration Law Reform AND Enforcement. Do your job # Congress # Pelosi # Senators # SpeakerRyan,4.0
211,9.38882e+17,,12/7/2017 16:25,,0,0,How House members guard their secrets in sexual harassment cases # POTUS @ vp @ realDonaldTrump # congress https://www.washingtonpost.com/politics/how-house-members-guard-their-secrets-in-sexual-harassment-cases/2017/12/06/7782c724-d9d9-11e7-b1a8-62589434a581_story.html â¦pic.twitter.com/UcHGKeKMga,-6.0
212,9.38881e+17,,12/7/2017 16:21,,0,0,"This list is by far, not complete, (like President Clinton being impeached and a newly discovered $17M slush fund for sex harassment) but it strikes me as odd how any member of # Congress can point the finger of blame in this sewer. https://en.wikipedia.org/wiki/List_of_American_federal_politicians_convicted_of_crimes â¦",-6.0
213,9.38881e+17,,12/7/2017 16:20,,0,0,"As # STD rates continue to rise, testing & treatment services have never been more important. # Congress must restore FY17 cut to @ CDCSTDpic.twitter.com/xai6PcpBCD",3.0
214,9.38881e+17,,12/7/2017 16:19,,1,1,"# Trump, # Ryan and # McConnell met with # Pelosi and # Schumer on the # budget in a ""Get it done"" attitude, said Schumer # Congress # Military # DACA",0.0
215,9.38881e+17,,12/7/2017 16:19,,0,0,the original debate from 1995 when # Congress voted to move the embassy to # Jerusalem @ JoeBiden voted yeahttps://twitter.com/haaretzcom/status/938522337741361152 â¦,0.0
216,9.3888e+17,,12/7/2017 16:18,,0,0,# Justice Dept. lawyer who met with dubious # Trump # dossier author to be hauled before # Congress>DossierAgainstTrumpWasPaid By # Democrats?Was # Obama InvolvedInThis # Collusion>GetAnother # SpecialCounsel ToInvestigate # ForeignInvolvement>In # Election # Collusion To DefeatRepublicans,0.0
217,9.3888e+17,,12/7/2017 16:18,,0,0,"Shutdown Unlikely, but Medical Marijuana Protections Still at Risk | Leafly https://www.leafly.com/news/politics/shutdown-unlikely-but-medical-marijuana-protections-still-at-risk â¦ # cannabis # leafly via @ Leafly # MMJ # Congress by # budcanna",-6.0
218,9.3888e+17,,12/7/2017 16:18,,0,0,King Benjamin on how you are less than the dust of the earth @ POTUS # Congress @ foxnews @ BreitbartNews @ OutnumberedFNC @ CNN @ MSNBC @ LouDobbs @ TheFive http://tl.gd/no94c8 pic.twitter.com/DxAuqOPPBqpic.twitter.com/vEfKM1fdTE,0.0
219,9.3888e+17,,12/7/2017 16:15,,0,0,"Shutdown Unlikely, but Medical Marijuana Protections Still at Risk | Leafly https://www.leafly.com/news/politics/shutdown-unlikely-but-medical-marijuana-protections-still-at-risk â¦ # cannabis # leafly via @ Leafly # MMJ # Congress",-6.0
220,9.38879e+17,,12/7/2017 16:14,,0,0,Good riddance â Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ â¦ via @ ReadTheHornNews,3.0
221,9.38879e+17,,12/7/2017 16:12,,0,0,Do you know who is # ManiShankarAiyar ??? Born in # Pakistan # Congress Party Leader Helping Alagabadi leaders spread disturbance in the country.,2.0
222,9.38879e+17,,12/7/2017 16:11,,0,0,"Bruce Orr, who met with # dossier author # ChristopherSteele, to be hauled before # Congress - http://go.shr.lc/2j0NJ1S - @ washtimes # USpoli",0.0
223,9.38878e+17,,12/7/2017 16:10,,1,0,âBut the same souls who see the neutrality thatâs necessary for the internet now need to recognize that democracy depends upon that same neutrality as well.â â @ lessig https://medium.com/wordsthatmatter/the-neutrality-network-e5d9ecabd544 â¦ # netneutrality # congress # lobbyistshttps://twitter.com/juanof9/status/938873365368131584 â¦,0.0
224,9.38878e+17,,12/7/2017 16:09,,1,3,# AARP: # Congress must prevent 'sudden cut' to Medicare in 2018 http://thehill.com/policy/healthcare/363825-aarp-congress-must-prevent-sudden-cut-to-medicare-in-2018#.WimuB9aBu10.twitter â¦,-4.0
225,9.38878e+17,,12/7/2017 16:09,,1,1,"""Conservatives"", screw the Constitution again. If # Congress can force ""reciprocity"", under the same made up power, they can force confiscation and regulation; but don't worry, you can pack on the Ice world of # Hoth. https://gab.ai/TheKingDude/posts/15792786 â¦",-3.0
226,9.38877e+17,,12/7/2017 16:05,,1,0,# Repost @ leehiller ã»ã»ã» Let's go # Hiking! # AutumnLeaves # autumn # OptOutside and enjoy the beauty of the trail before # Congress passes House Bill # hr520 they will use this to sell leases for mining drilling # fracking on our # publiclands # parks # trails # nationalparks # natâ¦pic.twitter.com/HxljSUb3mS,5.0
227,9.38877e+17,,12/7/2017 16:05,,0,0,# Trump Threatens Government Shutdown Over Continued Existence Of Democrats In # Congress http://dlvr.it/Q4t0Bc @ wonkette,-2.0
228,9.38877e+17,,12/7/2017 16:04,,0,0,"# ManiShankarAiyar he will be back if # congress win in Gujarat , otherwise he will be back before 2019 election",4.0
229,9.38877e+17,,12/7/2017 16:04,,2,0,"RT:As # nonprofits try to persuade # Congress to keep restrictions on politicking, they also reflect on their earlier tactical errors such as spending too little money on lobbying and focusing on potential job losses. http://bit.ly/2B1qBHq # GOPTaxBill",-7.0
230,9.38877e+17,,12/7/2017 16:03,,2,2,Good riddance â Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ â¦ via @ ReadTheHornNews,3.0
231,9.38876e+17,,12/7/2017 16:02,,1,0,In case you didnât know the # tax # bill # congress and # senate passed with # potus approval willâ¦ https://www.instagram.com/p/BcalO0BAwXv/,2.0
232,9.38876e+17,,12/7/2017 16:01,,43,15,"""[ @ SenSchumer, @ ChrisMurphyCT & @ SenFeinstein] will deploy their billionaire friends @ MikeBloomberg & @ georgesoros to fund anarchist protestors who'll use violence & illegal tactics from the streets to the halls of # Congress. We won't be intimidated"" @ stinchfield1776 # PassCCR 6/pic.twitter.com/MRCNGK7jjG",-5.0
233,9.38876e+17,,12/7/2017 16:01,,1,0,Hello everyone. It seems that there was misinformation in my last tweet. It turns out it was not Al Franken who said âGrab em by the pussy. You can do anything.â That was actually said by President Donald Trump. # sorry # trump # alfranken # news # politics # congress,-3.0
234,9.38876e+17,,12/7/2017 16:00,,2,1,"Majority of Americans (70%) Think # Congress Should Investigate Trump for Sexual Harassment, Poll Says https://lawandcrime.com/high-profile/majority-of-americans-think-congress-should-investigate-trump-for-sexual-harassment-poll-says/ â¦ via @ lawcrimenews",-6.0
235,9.38876e+17,,12/7/2017 16:00,,0,0,US trade agency rules against Canada in lumber dispute - http://tinyurl.com/y743s5ss # trump # putin # russia # investigation # transgender # gays # congress # wapo # latimes # nytimes # thehill # nyc # miami # mexico # hawaii # japan # india # france # parisaccord # unitedkingdom # crickpic.twitter.com/zUKl8XDvng,-2.0
236,9.38876e+17,,12/7/2017 15:59,,0,0,# Trump # COAL BACKER could win under # Perry # DOE proposal to reshape the electricity markets. Our incomes and businesses thru higher utility bills will make # MurryEnergy and others richer. NO more monies to # DonaldTrump # GOP Donors. CALL # Congress. http://mvnt.us/m533186,3.0
237,9.38876e+17,,12/7/2017 15:59,,0,0,tisari bat ye hai ki # PMModi @ BJP4India ne # Pappu # RaGa # Congress @ INCIndia ya any # Secular party se rajneeti karneka mauka mangta rahta hai kya?yadi nahi to fir ye log # Modi ji # BJP ko barbar mauka kyo de rahe hain?unse nahi PuchhteHo&Mana nahi karte ho?,0.0
238,9.38875e+17,,12/7/2017 15:57,,0,0,Cause this BAGGA # RoyMooreChildMolester walking around with a GUN is a LIVE ADVERTISEMENT for @ NRA in # Congress # VoteThemAllOut2018,-1.0
239,9.38875e+17,,12/7/2017 15:57,,0,0,Cause this BAGGA # RoyMooreChildMolester walking around with a GUN is a LIVE ADVERTISEMENT for @ NRA in # Congress # VoteThemAllOut2018https://twitter.com/RawStory/status/938868839512772609 â¦,-1.0
240,9.38875e+17,,12/7/2017 15:56,,1,2,# SoWhat! @ alfranken DO NOT QUIT. # AdultTouching @ CIA # Zero Blackmail # PedophileElite in # Congress Widespread # Congressional # PedoRings # PredatorPedophiles DO NOT CALL @ robreiner character witness! # No # MORE # BabyRapeJokes @ NancyPelosi @ SenSchumer @ stephenkbannon @ MarkLevinShowhttps://twitter.com/hillestadnils/status/938831366384320512 â¦,-4.0
241,9.38875e+17,,12/7/2017 15:55,,0,0,"@ SenFranken Being forced to resign was bullshit, but doggonit, a lot of # progressives and Real Americans like me think you are hero. I want you to look in this mirror and thay these words: https://youtu.be/xNx_gU57gQ4 # metoo # Democrats # Dems # Senate",-1.0
242,9.38875e+17,,12/7/2017 15:55,,0,0,Good riddance â Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ â¦ via @ ReadTheHornNews,3.0
243,9.38874e+17,,12/7/2017 15:52,,5,0,I know not everyone is in a union. Any union. But a # congress is a great place to start observing and absorbing nurse activism. # WeNurseshttps://twitter.com/wenurses/status/938873471328808961 â¦,3.0
244,9.38874e+17,,12/7/2017 15:52,,0,0,With Great Office comes Great Responsibility. Is it time we need to address liable on the floor of the Senate? Too many abuse the honor and privilege allowed in speaking on the Floor. # MAGA # Congress # SenateFloor,6.0
245,9.38874e+17,,12/7/2017 15:51,,1,0,Iâm calling on # Congress to start an investigation into the uprising in # Jerusalem right now # BenghaziStyle Hello? Any1? # GOPFascismSucks,0.0
246,9.38873e+17,,12/7/2017 15:50,,2,0,# NEECCH # CONGRESS # AHMAD PATAL.NAKKLI BRAHMIN#GANDHI RAHUL#ITALY BREED. https://m.facebook.com/story.php?story_fbid=10214313870341859&id=1269619519 â¦ COURTESY SHIV KUMAR BHAT ( ACTUAL BRAHMIN OF KASHMIR IN EXILE OF 30 YRS NOW IN CONTINIUATION. CIURTEST NATIONAL CONFRENCE+ CONGRESD OF KASHMIR.pic.twitter.com/y5iNH2zaNu,2.0
247,9.38873e+17,,12/7/2017 15:49,,1,0,Good riddance â Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ â¦ via @ ReadTheHornNews,3.0
248,9.38873e+17,,12/7/2017 15:48,,3,2,Brookings Cafeteria podcast contributor @ mollyereynolds offers her take on what's happening in # Congress with spending debates and other issues. https://soundcloud.com/brookings-institution/whats-happening-in-congress-shutdown-appropriations â¦,0.0
249,9.38873e+17,,12/7/2017 15:48,,2,0,"Sincerely asking # Congress 4 impeachment of # President, his political blunders r damaging US interests beyond line of return. # Jerusalem",-3.0
250,9.38872e+17,,12/7/2017 15:46,,0,0,Good riddance â Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ â¦ via @ ReadTheHornNews,3.0
251,9.38872e+17,,12/7/2017 15:45,,0,0,# TRUMP GOTTA GO Not the time 4 # women of # congress 2 B same old same old ie # HYPOCRITES,0.0
252,9.38872e+17,,12/7/2017 15:45,,0,0,"Shutdown Unlikely, but Medical Marijuana Protections Still at Risk http://dlvr.it/Q4srwt # Politics # Congress # Dana_Rohrabacher # Earl_Blumenauerpic.twitter.com/3PjWZcjje7",-3.0
253,9.38872e+17,,12/7/2017 15:45,,0,0,"You would get more support if you demanded that # Congress force # RoyMoore to step aside ... and # Trump be removed from WH. # GOP, # Democrats, and # Independents are all complicit in degrading USA. Party loyalty ended today, December 7, 2017. # MeToo # resisthttps://twitter.com/omarvaid/status/938400924564885505 â¦",4.0
254,9.38872e+17,,12/7/2017 15:45,,1,0,"It really shouldnât be this hard Congress. Dems need to agree to a Korean DMZ style wall on the southern border, and Repubs you need to agree to a path to citizenship for âDreamersâ, possibly some current illegals on case by case review. # Congress # MAGA # bordercontrol",1.0
255,9.38872e+17,,12/7/2017 15:43,,0,0,Speaking is my passion # keynote # speaker # international # congress # PMI # Poland # lovemyjob @â¦ https://www.instagram.com/p/BcajH8cllBN/,1.0
256,9.38872e+17,,12/7/2017 15:43,,0,0,# Congress https://twitter.com/mikehtrujillo/status/938815136571129856 â¦,0.0
257,9.38872e+17,,12/7/2017 15:43,,0,0,# GOP # POTUS # MAGA # Congress https://twitter.com/amjoyshow/status/938869363825958912 â¦,0.0
258,9.38871e+17,,12/7/2017 15:42,,0,0,Lucky for @ JoeNBC that he's no longer a member of # Congress. His alleged involvement with -- and possible connection to the death of -- the pretty intern in his FL office wouldn't play well in today's climate. # MeToohttps://twitter.com/Kristokoff/status/938868538445529088 â¦,1.0
259,9.38871e+17,,12/7/2017 15:40,,0,0,Good riddance â Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ â¦ via @ ReadTheHornNews,3.0
260,9.38871e+17,,12/7/2017 15:40,,0,0,They bragged about their 1983 âheinousâ racial killing for... - http://tinyurl.com/y8e3sgek # potus # scotus # cake # wapo # media # fakenews # golf # nfl # nba # tennis # futbol # soccer # worldcup # olympics # sk # bromance # trumpputin # movies # film # congress # antifa # whitesupremacy # sf #pic.twitter.com/ErM0L3MgRK,-3.0
261,9.38871e+17,,12/7/2017 15:40,,1,3,# SmartDissent is a Database tracking actions by # Trump & # Congress sorted by topic. See our # Budget page: http://www.smartdissent.com/tags/budget # Resist # Budget18 # Budget2018 # MiddleClass # SafetyNet # Educationpic.twitter.com/1GDH636VtD,0.0
262,9.38871e+17,,12/7/2017 15:39,,0,0,"On one side, you have law enforcement, the vast majority of New Yorkers, and common sense. On the other, NY's Republican Members of # Congress doing the # NRA's bidding. http://nyti.ms/2jp2msV cc: @ RepJohnFaso @ LeeZeldin @ RepJohnKatko",0.0
263,9.38871e+17,,12/7/2017 15:39,,2,0,Congrats to dear brother # Jhm_Hassan_Moulana for being elected # State_President of # TamilNadu_Nadu_Youth # Congress Thalapathy pic.twitter.com/HBAxrp5xRj,4.0
264,9.3887e+17,,12/7/2017 15:39,,1,1,"Bjp is the only party which does not have any manifesto,they just cheat manifesto's from other parties and distribute them before the other party does... # RahulGandhi # SoniaGandhi # LaluPrasadYadav # Congress # NDTVNews # aajtak # ABPGujaratPoll",-3.0
265,9.3887e+17,,12/7/2017 15:38,,0,0,"If members of the @ FBI attempt to thwart # Congress' constitutionally mandated oversight responsibility, they should be brought up on criminal charges. Seriously. Same for members of @ TheJusticeDept. Time to stop pussyfootin' around.https://twitter.com/TGowdySC/status/938796691922309121 â¦",-8.0
266,9.3887e+17,,12/7/2017 15:37,,0,0,Release names # Congress who paid out $17M. Dems will be surely be on it. Dems will never have moral high ground b/c foundation was Bill C. https://twitter.com/onemanrockr/status/938804694796791808 â¦,0.0
267,9.3887e+17,,12/7/2017 15:36,,1,0,# rahulgandhi filled the party president nomination which means in upcoming # India # Elections in case # congress wins by hook or crook.. Expect him to be a PM. Sadly if @ narendramodi Loses all 5 years hard work will go.. Dear Indians be careful.. Think n vote. @ BJP4India @ PMOIndia,5.0
268,9.3887e+17,,12/7/2017 15:36,,0,0,Ye lo # BJP ke sanskar mitro.. # Congress ne to # ManiShankarAiyar ko bahar ka rasta dikha diya kya kabhi # BJP apne is swamy ko kuch poochegi. Wah apne liye shakkar dusro ke liye kadwi neem. Ya # CongressInsultsGujarat # NeechAadmi ye b jumle ki trah use honge.pic.twitter.com/HjP3it8Lqr,0.0
269,9.38869e+17,,12/7/2017 15:35,,0,0,# eb5 # eb5program # eb5news # visa # immigration # congress # capitolhill # trump # investment # investors # greencards # business # developers # projects # realestatehttp://www.eb5daily.com/eb-5-program-extension-set-expire-tomorrow-will/ â¦,0.0
270,9.38869e+17,,12/7/2017 15:35,,2,0,@ gop does not elevate women. They diminish them. By handing the control of # Congress u become complicit,0.0
271,9.38869e+17,,12/7/2017 15:34,,1,1,What # alfranken may have done20 years ago was not a crime # congress should prosecute # illegalcampaign $$ from # putin( # bernie) & # trumprussia # sessions but they are rearranging deck chairs &complains about lousy kissers! # pathetichttps://twitter.com/krassenstein/status/938831882858450944 â¦,-8.0
272,9.38869e+17,,12/7/2017 15:33,,0,0,@ BJP4India z manifesto is the development and progress done in # Gujarat till date. It's you and your party which are still stuck to conventional sheets full of fake # congress political promises in name of manifesto. Grow up # pappu & understand what we,-2.0
273,9.38869e+17,,12/7/2017 15:33,,0,0,"@ SenSanders : the fewest bills among All Senators, the most absent among Serving 10+ Years, Leadership Score is 3rd worst, 4th fewest cosponsors... What a leader for # change! # embarassment # Congress https://www.govtrack.us/congress/members/bernard_san",-2.0
274,9.38869e+17,,12/7/2017 15:31,,0,0,@ NancyPelosi says she might show up 2day # DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # Republicans # RNC # congress # senate # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/GOP/status,0.0
275,9.38868e+17,,12/7/2017 15:29,,0,0,Today # congress took a crap and farted # AlFranken,-3.0
276,9.38868e+17,,12/7/2017 15:27,,3,0,"# Congress suspends # ManiShankarAiyar after # PMModiâs caste twist on Aiyarâs â Neechâ jibe, writes Kiran Deep # PMParNeechPolitics http://www.thenewsfreedom.com/congress-suspends-aiyar-after-pm-modis-caste-twist-on-aiyars-neech-jibe-writes-kiran-deep/ â¦pic.twitter.com/XMqXBbS5Nq",0.0
277,9.38867e+17,,12/7/2017 15:27,,2,0,"# Congress suspends # ManiShankarAiyar after # PMModiâs caste twist on Aiyarâs â Neechâ jibe, writes Kiran Deep # PMParNeechPolitics http://www.thenewsfreedom.com/congress-suspends-aiyar-after-pm-modis-caste-twist-on-aiyars-neech-jibe-writes-kiran-deep/ â¦pic.twitter.com/hOKsdKMUZ9",0.0
278,9.38867e+17,,12/7/2017 15:26,,1,0,"# Israel, a physiologically inferior entity, cannot denounce # Jerusalem (4 # Palestine) as its capital. It needs external powers to announce that. # American presidents had that tabled in # Congress but understood the risks. # Trump doesn't and has inversed on all int. # accords.",-6.0
279,9.38867e+17,,12/7/2017 15:25,,0,0,Government still trying to push that $45billion # OpiodReliefFund (read: # SlushFund for # Congress & # WhiteHouse / # POTUS ) through while also trying to fund the Govt and keep # Deficit down. Give Us a Break,-2.0
280,9.38867e+17,,12/7/2017 15:25,,1,0,I sure heâll hope not the # Corruption of this # WH & itâs toadies in # Congress & # Senate is off the scales NO release of info on FISA apphttps://twitter.com/kendilaniannbc/status/938812072275730432 â¦,-2.0
281,9.38867e+17,,12/7/2017 15:24,,0,0,# DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # LorettaLynch # Republicans # RNC # congress # senate # WassermanShultz # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/GovMikeHuckabee/status/938839188635553794 â¦,0.0
282,9.38867e+17,,12/7/2017 15:24,,0,0,# DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # LorettaLynch # Republicans # RNC # congress # senate # WassermanShultz # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/SpeakerRyan/status/938862401293873152 â¦,0.0
283,9.38866e+17,,12/7/2017 15:22,,4,0,"# Congress suspends # ManiShankarAiyer, now will the PM # NarendraModi resign for all the atrocious remarks he made against Ex. PM Manmohan Singh time and again ? Tum karo toh rasleela aur congress kare toh character dheela # Neech # NeechAdmi # NeechBJP",-4.0
284,9.38866e+17,,12/7/2017 15:22,,0,0,"# ShehzaadPoonawala raised the right question of dynasty in Party but was ousted from # congress immediately . - ""Vinash Kale vipreet budhi"" holds true for both congress and Shehzaad. LOL",5.0
285,9.38866e+17,,12/7/2017 15:21,,0,0,"This Man personifies Chaos, Confusion & Lies. Disruption and Discord are what exemplifies Trump & his Boys. # Congress # PaulRyan, # Pence Hopefully, his tenure is brief & once again, the US will be better again.https://twitter.com/realDonaldTrump/status/938517073508163584 â¦",-2.0
286,9.38866e+17,,12/7/2017 15:21,,0,0,# congress must release the list. People who paid claims must resign and payback the monies. No pensions https://twitter.com/cnn/status/938865650453315584 â¦,-2.0
287,9.38866e+17,,12/7/2017 15:21,,0,0,AL FRANKEN PEDIGREED OUT OF THE # USA # SENATE ~ The former Comedian & an accomplished Federal # Legislator -Senator # AlFRANKEN regretfully announced his impending # resignation from the # USA # Congress because of # SexualMISCONDUCT variously alleged against himhttps://www.yahoo.com/newsroom/vibes/crime-justice/v-611e8982-b21b-33a7-a66a-e03bcf4392f7_c-c11d526a-2bbb-3636-a61e-080969dbd520_a-c11d526a-2bbb-3636-a61e-080969dbd520?soc_src=newsroom&soc_trk=com.apple.UIKit.activity.PostToTwitter&.tsrc=newsroom â¦,1.0
288,9.38866e+17,,12/7/2017 15:21,,1,0,"# congress # copoltics YOU CAN'T FIRE ALL THE ""BAD"" PEOPLE....but....https://www.toddmitchem.com/blog/2017/12/7/you-cant-fire-all-the-bad-people-but â¦",-10.0
289,9.38866e+17,,12/7/2017 15:20,,0,0,# DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # LorettaLynch # Republicans # RNC # congress # senate # WassermanShultz # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/PressSec/status/938849891652161536 â¦,0.0
290,9.38866e+17,,12/7/2017 15:20,,0,1,. @ SBAgov & # Congress aim to help # SmallBusinesses against # cyberattacks. More on @ MeriTalk: http://bit.ly/2k3gU0W # SmallBusiness # SmallBiz # CyberSecurity # Malwarepic.twitter.com/vyGH0Yt7cp,2.0
291,9.38866e+17,,12/7/2017 15:20,,0,0,# DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # LorettaLynch # Republicans # RNC # congress # senate # WassermanShultz # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/SenateGOP/status/938861428316037121 â¦,0.0
292,9.38866e+17,,12/7/2017 15:20,,0,0,# DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # LorettaLynch # Republicans # RNC # congress # senate # WassermanShultz # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/HouseGOP/status/938847077328547840 â¦,0.0
293,9.38866e+17,,12/7/2017 15:19,,1,0,Franken was railroaded. Get potus out of office now. # congress,0.0
294,9.38865e+17,,12/7/2017 15:19,,0,0,MT # NHLAMember @ WeAreUnidosUS: ICYMI: We sat down with @ SenatorMenendez to discuss what # Congress needs to do now for a # CleanDreamAct. Click here to watch! http://bit.ly/2zVYZzF,0.0
